,number,position,skills,cnt,team_id,coach_name,tournament_name,roster.name
303,99,rerolls,,4,160436,SamLikesSka,Welsh National Championship 2026,Vampire
304,99,assistant_coaches,,2,160436,SamLikesSka,Welsh National Championship 2026,Vampire
305,99,cheerleaders,,1,160436,SamLikesSka,Welsh National Championship 2026,Vampire
306,1,Troll,Guard,1,171375,Vido,Welsh National Championship 2026,Orc
307,2,Big Un Blocker,Block,1,171375,Vido,Welsh National Championship 2026,Orc
308,3,Big Un Blocker,Block,1,171375,Vido,Welsh National Championship 2026,Orc
309,4,Orc Blitzer,Frenzy,1,171375,Vido,Welsh National Championship 2026,Orc
310,5,Orc Blitzer,Mighty Blow,1,171375,Vido,Welsh National Championship 2026,Orc
311,6,Orc Thrower,,1,171375,Vido,Welsh National Championship 2026,Orc
312,7,Orc Lineman,Guard,1,171375,Vido,Welsh National Championship 2026,Orc
313,8,Orc Lineman,,1,171375,Vido,Welsh National Championship 2026,Orc
314,10,Orc Lineman,,1,171375,Vido,Welsh National Championship 2026,Orc
315,9,Orc Lineman,,1,171375,Vido,Welsh National Championship 2026,Orc
316,11,Goblin Lineman,Diving Tackle,1,171375,Vido,Welsh National Championship 2026,Orc
317,12,Goblin Lineman,,1,171375,Vido,Welsh National Championship 2026,Orc
318,13,Goblin Lineman,,1,171375,Vido,Welsh National Championship 2026,Orc
319,99,rerolls,,3,171375,Vido,Welsh National Championship 2026,Orc
320,99,BlitzerBestKeg,,1,171375,Vido,Welsh National Championship 2026,Orc
321,1,Kroxigor,Guard,1,172292,TheShepherd,Welsh National Championship 2026,Lizardmen
322,2,Saurus Blocker,Block,1,172292,TheShepherd,Welsh National Championship 2026,Lizardmen
323,3,Saurus Blocker,Block,1,172292,TheShepherd,Welsh National Championship 2026,Lizardmen
324,4,Saurus Blocker,Block,1,172292,TheShepherd,Welsh National Championship 2026,Lizardmen
325,5,Saurus Blocker,Block,1,172292,TheShepherd,Welsh National Championship 2026,Lizardmen
326,6,Saurus Blocker,Wrestle,1,172292,TheShepherd,Welsh National Championship 2026,Lizardmen
327,7,Saurus Blocker,Frenzy,1,172292,TheShepherd,Welsh National Championship 2026,Lizardmen
328,8,Chameleon Skink,,1,172292,TheShepherd,Welsh National Championship 2026,Lizardmen
329,9,Skink Lineman,,1,172292,TheShepherd,Welsh National Championship 2026,Lizardmen
330,10,Skink Lineman,,1,172292,TheShepherd,Welsh National Championship 2026,Lizardmen
331,11,Skink Lineman,,1,172292,TheShepherd,Welsh National Championship 2026,Lizardmen
332,99,rerolls,,3,172292,TheShepherd,Welsh National Championship 2026,Lizardmen
333,99,assistant_coaches,,1,172292,TheShepherd,Welsh National Championship 2026,Lizardmen
334,1,Ogre,Block,1,159789,8ulldog,Welsh National Championship 2026,Old World Alliance
335,2,Dwarf Blitzer,Guard,1,159789,8ulldog,Welsh National Championship 2026,Old World Alliance
336,3,Troll Slayer,Guard,1,159789,8ulldog,Welsh National Championship 2026,Old World Alliance
337,4,Human Blitzer,Mighty Blow,1,159789,8ulldog,Welsh National Championship 2026,Old World Alliance
338,5,Human Thrower,Leader,1,159789,8ulldog,Welsh National Championship 2026,Old World Alliance
339,6,Human Catcher,Block,1,159789,8ulldog,Welsh National Championship 2026,Old World Alliance
340,7,Dwarf Lineman,,1,159789,8ulldog,Welsh National Championship 2026,Old World Alliance
341,8,Dwarf Lineman,,1,159789,8ulldog,Welsh National Championship 2026,Old World Alliance
342,9,Dwarf Lineman,,1,159789,8ulldog,Welsh National Championship 2026,Old World Alliance
343,10,Human Lineman,,1,159789,8ulldog,Welsh National Championship 2026,Old World Alliance
344,11,Human Lineman,,1,159789,8ulldog,Welsh National Championship 2026,Old World Alliance
345,12,Human Lineman,,1,159789,8ulldog,Welsh National Championship 2026,Old World Alliance
346,13,Halfling Hopeful,,1,159789,8ulldog,Welsh National Championship 2026,Old World Alliance
347,99,rerolls,,2,159789,8ulldog,Welsh National Championship 2026,Old World Alliance
348,1,Piranha Warrior,Wrestle,1,159836,Stuart L,Welsh National Championship 2026,Amazon
349,2,Piranha Warrior,Block,1,159836,Stuart L,Welsh National Championship 2026,Amazon
350,3,Jaguar Warrior,Guard,1,159836,Stuart L,Welsh National Championship 2026,Amazon
351,4,Jaguar Warrior,Guard,1,159836,Stuart L,Welsh National Championship 2026,Amazon
352,5,Eagle Warrior,Block,1,159836,Stuart L,Welsh National Championship 2026,Amazon
353,6,Eagle Warrior,Block,1,159836,Stuart L,Welsh National Championship 2026,Amazon
354,7,Eagle Warrior,Block,1,159836,Stuart L,Welsh National Championship 2026,Amazon
355,8,Eagle Warrior,,1,159836,Stuart L,Welsh National Championship 2026,Amazon
356,9,Eagle Warrior,,1,159836,Stuart L,Welsh National Championship 2026,Amazon
357,10,Eagle Warrior,,1,159836,Stuart L,Welsh National Championship 2026,Amazon
358,11,Eagle Warrior,,1,159836,Stuart L,Welsh National Championship 2026,Amazon
359,12,Eagle Warrior,,1,159836,Stuart L,Welsh National Championship 2026,Amazon
360,13,Eagle Warrior,,1,159836,Stuart L,Welsh National Championship 2026,Amazon
361,99,rerolls,,3,159836,Stuart L,Welsh National Championship 2026,Amazon
362,99,assistant_coaches,,2,159836,Stuart L,Welsh National Championship 2026,Amazon
363,99,BlitzerBestKeg,,1,159836,Stuart L,Welsh National Championship 2026,Amazon
364,1,Troll,,1,167982,Bondy,Welsh National Championship 2026,Orc
365,2,Big Un Blocker,Block,1,167982,Bondy,Welsh National Championship 2026,Orc
366,3,Big Un Blocker,Block,1,167982,Bondy,Welsh National Championship 2026,Orc
367,4,Orc Blitzer,Mighty Blow,1,167982,Bondy,Welsh National Championship 2026,Orc
368,5,Orc Blitzer,Guard,1,167982,Bondy,Welsh National Championship 2026,Orc
369,6,Orc Thrower,,1,167982,Bondy,Welsh National Championship 2026,Orc
370,7,Orc Thrower,,1,167982,Bondy,Welsh National Championship 2026,Orc
371,8,Orc Lineman,Guard,1,167982,Bondy,Welsh National Championship 2026,Orc
372,9,Orc Lineman,Guard,1,167982,Bondy,Welsh National Championship 2026,Orc
373,10,Orc Lineman,,1,167982,Bondy,Welsh National Championship 2026,Orc
374,11,Orc Lineman,,1,167982,Bondy,Welsh National Championship 2026,Orc
375,13,Goblin Lineman,Dirty Player,1,167982,Bondy,Welsh National Championship 2026,Orc
376,12,Goblin Lineman,,1,167982,Bondy,Welsh National Championship 2026,Orc
377,99,rerolls,,3,167982,Bondy,Welsh National Championship 2026,Orc
378,99,assistant_coaches,,1,167982,Bondy,Welsh National Championship 2026,Orc
379,99,dedicated_fans,,1,167982,Bondy,Welsh National Championship 2026,Orc
380,1,Flesh Golem,Guard,1,171780,AndyDavo,Welsh National Championship 2026,Necromantic Horror
381,2,Flesh Golem,Guard,1,171780,AndyDavo,Welsh National Championship 2026,Necromantic Horror
382,3,Wraith,Guard,1,171780,AndyDavo,Welsh National Championship 2026,Necromantic Horror
383,4,Wraith,Guard,1,171780,AndyDavo,Welsh National Championship 2026,Necromantic Horror
384,5,Werewolf,Block,1,171780,AndyDavo,Welsh National Championship 2026,Necromantic Horror
385,6,Werewolf,Block,1,171780,AndyDavo,Welsh National Championship 2026,Necromantic Horror
386,7,Ghoul Runner,Block,1,171780,AndyDavo,Welsh National Championship 2026,Necromantic Horror
387,8,Ghoul Runner,,1,171780,AndyDavo,Welsh National Championship 2026,Necromantic Horror
388,9,Zombie Lineman,,1,171780,AndyDavo,Welsh National Championship 2026,Necromantic Horror
389,10,Zombie Lineman,,1,171780,AndyDavo,Welsh National Championship 2026,Necromantic Horror
390,11,Zombie Lineman,,1,171780,AndyDavo,Welsh National Championship 2026,Necromantic Horror
391,12,Zombie Lineman,,1,171780,AndyDavo,Welsh National Championship 2026,Necromantic Horror
392,99,rerolls,,3,171780,AndyDavo,Welsh National Championship 2026,Necromantic Horror
393,1,Rat Ogre,Juggernaut,1,171109,Alloallo,Welsh National Championship 2026,Skaven
394,2,Skaven Blitzer,Mighty Blow,1,171109,Alloallo,Welsh National Championship 2026,Skaven
395,4,Gutter Runner,Wrestle,1,171109,Alloallo,Welsh National Championship 2026,Skaven
396,3,Skaven Blitzer,Tackle,1,171109,Alloallo,Welsh National Championship 2026,Skaven
397,5,Gutter Runner,Block,1,171109,Alloallo,Welsh National Championship 2026,Skaven
398,9,Skaven Clanrat,Dirty Player,1,171109,Alloallo,Welsh National Championship 2026,Skaven
399,6,Skaven Thrower,Leader,1,171109,Alloallo,Welsh National Championship 2026,Skaven
400,7,Skaven Clanrat,,1,171109,Alloallo,Welsh National Championship 2026,Skaven
401,8,Skaven Clanrat,,1,171109,Alloallo,Welsh National Championship 2026,Skaven
402,10,Skaven Clanrat,,1,171109,Alloallo,Welsh National Championship 2026,Skaven
403,11,Skaven Clanrat,,1,171109,Alloallo,Welsh National Championship 2026,Skaven
404,12,Skaven Clanrat,,1,171109,Alloallo,Welsh National Championship 2026,Skaven
405,13,Skaven Clanrat,,1,171109,Alloallo,Welsh National Championship 2026,Skaven
406,99,rerolls,,3,171109,Alloallo,Welsh National Championship 2026,Skaven
407,99,assistant_coaches,,2,171109,Alloallo,Welsh National Championship 2026,Skaven
408,1,Werewolf,Block,1,169576,Jim (SalonTiger),Welsh National Championship 2026,Necromantic Horror
409,2,Werewolf,Wrestle,1,169576,Jim (SalonTiger),Welsh National Championship 2026,Necromantic Horror
410,3,Flesh Golem,Guard,1,169576,Jim (SalonTiger),Welsh National Championship 2026,Necromantic Horror
411,4,Flesh Golem,Guard,1,169576,Jim (SalonTiger),Welsh National Championship 2026,Necromantic Horror
412,5,Wraith,Guard,1,169576,Jim (SalonTiger),Welsh National Championship 2026,Necromantic Horror
413,6,Wraith,Guard,1,169576,Jim (SalonTiger),Welsh National Championship 2026,Necromantic Horror
414,7,Ghoul Runner,,1,169576,Jim (SalonTiger),Welsh National Championship 2026,Necromantic Horror
415,8,Ghoul Runner,Block,1,169576,Jim (SalonTiger),Welsh National Championship 2026,Necromantic Horror
416,9,Zombie Lineman,,1,169576,Jim (SalonTiger),Welsh National Championship 2026,Necromantic Horror
417,10,Zombie Lineman,,1,169576,Jim (SalonTiger),Welsh National Championship 2026,Necromantic Horror
418,11,Zombie Lineman,,1,169576,Jim (SalonTiger),Welsh National Championship 2026,Necromantic Horror
419,12,Zombie Lineman,,1,169576,Jim (SalonTiger),Welsh National Championship 2026,Necromantic Horror
420,99,rerolls,,3,169576,Jim (SalonTiger),Welsh National Championship 2026,Necromantic Horror
421,1,Piranha Warrior,Block,1,172667,Littleleadperson,Welsh National Championship 2026,Amazon
422,2,Piranha Warrior,Wrestle,1,172667,Littleleadperson,Welsh National Championship 2026,Amazon
423,3,Jaguar Warrior,Guard,1,172667,Littleleadperson,Welsh National Championship 2026,Amazon
424,4,Jaguar Warrior,Block,1,172667,Littleleadperson,Welsh National Championship 2026,Amazon
425,5,Eagle Warrior,Block,1,172667,Littleleadperson,Welsh National Championship 2026,Amazon
426,6,Eagle Warrior,Block,1,172667,Littleleadperson,Welsh National Championship 2026,Amazon
427,7,Eagle Warrior,Wrestle,1,172667,Littleleadperson,Welsh National Championship 2026,Amazon
428,8,Eagle Warrior,,1,172667,Littleleadperson,Welsh National Championship 2026,Amazon
429,9,Eagle Warrior,,1,172667,Littleleadperson,Welsh National Championship 2026,Amazon
430,10,Eagle Warrior,,1,172667,Littleleadperson,Welsh National Championship 2026,Amazon
431,11,Eagle Warrior,,1,172667,Littleleadperson,Welsh National Championship 2026,Amazon
432,12,Eagle Warrior,,1,172667,Littleleadperson,Welsh National Championship 2026,Amazon
433,13,Eagle Warrior,,1,172667,Littleleadperson,Welsh National Championship 2026,Amazon
434,14,Eagle Warrior,,1,172667,Littleleadperson,Welsh National Championship 2026,Amazon
435,99,rerolls,,3,172667,Littleleadperson,Welsh National Championship 2026,Amazon
436,99,assistant_coaches,,2,172667,Littleleadperson,Welsh National Championship 2026,Amazon
437,1,Werewolf,Block,1,164156,Fated,Welsh National Championship 2026,Necromantic Horror
438,2,Werewolf,Block,1,164156,Fated,Welsh National Championship 2026,Necromantic Horror
439,3,Flesh Golem,Guard,1,164156,Fated,Welsh National Championship 2026,Necromantic Horror
440,4,Flesh Golem,Guard,1,164156,Fated,Welsh National Championship 2026,Necromantic Horror
441,5,Wraith,Guard,1,164156,Fated,Welsh National Championship 2026,Necromantic Horror
442,6,Wraith,Guard,1,164156,Fated,Welsh National Championship 2026,Necromantic Horror
443,7,Ghoul Runner,Block,1,164156,Fated,Welsh National Championship 2026,Necromantic Horror
444,8,Ghoul Runner,,1,164156,Fated,Welsh National Championship 2026,Necromantic Horror
445,9,Zombie Lineman,,1,164156,Fated,Welsh National Championship 2026,Necromantic Horror
446,10,Zombie Lineman,,1,164156,Fated,Welsh National Championship 2026,Necromantic Horror
447,11,Zombie Lineman,,1,164156,Fated,Welsh National Championship 2026,Necromantic Horror
448,12,Zombie Lineman,,1,164156,Fated,Welsh National Championship 2026,Necromantic Horror
449,99,rerolls,,3,164156,Fated,Welsh National Championship 2026,Necromantic Horror
450,1,Dark Elf Blitzer,Dodge,1,164595,Jairo,Welsh National Championship 2026,Dark Elf
451,2,Dark Elf Blitzer,Dodge,1,164595,Jairo,Welsh National Championship 2026,Dark Elf
452,3,Witch Elf,Block,1,164595,Jairo,Welsh National Championship 2026,Dark Elf
453,4,Witch Elf,Wrestle,1,164595,Jairo,Welsh National Championship 2026,Dark Elf
454,5,Dark Elf Lineman,Block,1,164595,Jairo,Welsh National Championship 2026,Dark Elf
455,6,Dark Elf Lineman,Dodge,1,164595,Jairo,Welsh National Championship 2026,Dark Elf
456,7,Dark Elf Lineman,Dodge,1,164595,Jairo,Welsh National Championship 2026,Dark Elf
457,8,Dark Elf Lineman,,1,164595,Jairo,Welsh National Championship 2026,Dark Elf
458,9,Dark Elf Lineman,,1,164595,Jairo,Welsh National Championship 2026,Dark Elf
459,10,Dark Elf Lineman,,1,164595,Jairo,Welsh National Championship 2026,Dark Elf
460,11,Dark Elf Lineman,,1,164595,Jairo,Welsh National Championship 2026,Dark Elf
461,12,Dark Elf Lineman,,1,164595,Jairo,Welsh National Championship 2026,Dark Elf
462,99,rerolls,,3,164595,Jairo,Welsh National Championship 2026,Dark Elf
463,1,Altern Forest Treeman,Guard,1,175830,juck101,Welsh National Championship 2026,Old World Alliance
464,2,Dwarf Blitzer,Guard,1,175830,juck101,Welsh National Championship 2026,Old World Alliance
465,3,Troll Slayer,Guard,1,175830,juck101,Welsh National Championship 2026,Old World Alliance
466,4,Human Blitzer,Mighty Blow,1,175830,juck101,Welsh National Championship 2026,Old World Alliance
467,5,Human Catcher,Block,1,175830,juck101,Welsh National Championship 2026,Old World Alliance
468,6,Human Thrower,Leader,1,175830,juck101,Welsh National Championship 2026,Old World Alliance
469,7,Dwarf Lineman,,1,175830,juck101,Welsh National Championship 2026,Old World Alliance
470,8,Dwarf Lineman,,1,175830,juck101,Welsh National Championship 2026,Old World Alliance
471,9,Dwarf Lineman,,1,175830,juck101,Welsh National Championship 2026,Old World Alliance
472,10,Human Lineman,,1,175830,juck101,Welsh National Championship 2026,Old World Alliance
473,11,Human Lineman,,1,175830,juck101,Welsh National Championship 2026,Old World Alliance
474,12,Human Lineman,,1,175830,juck101,Welsh National Championship 2026,Old World Alliance
475,13,Halfling Hopeful,Sure Feet,1,175830,juck101,Welsh National Championship 2026,Old World Alliance
476,99,rerolls,,2,175830,juck101,Welsh National Championship 2026,Old World Alliance
477,99,assistant_coaches,,1,175830,juck101,Welsh National Championship 2026,Old World Alliance
478,99,cheerleaders,,1,175830,juck101,Welsh National Championship 2026,Old World Alliance
479,1,Dwarf Lineman,,1,167538,cornish (Chris),Welsh National Championship 2026,Old World Alliance
480,2,Dwarf Lineman,,1,167538,cornish (Chris),Welsh National Championship 2026,Old World Alliance
481,3,Dwarf Lineman,,1,167538,cornish (Chris),Welsh National Championship 2026,Old World Alliance
482,4,Troll Slayer,Guard,1,167538,cornish (Chris),Welsh National Championship 2026,Old World Alliance
483,5,Dwarf Blitzer,Stand Firm,1,167538,cornish (Chris),Welsh National Championship 2026,Old World Alliance
484,6,Ogre,Block,1,167538,cornish (Chris),Welsh National Championship 2026,Old World Alliance
485,7,Human Thrower,Leader,1,167538,cornish (Chris),Welsh National Championship 2026,Old World Alliance
486,8,Human Catcher,Block,1,167538,cornish (Chris),Welsh National Championship 2026,Old World Alliance
487,9,Human Blitzer,Guard,1,167538,cornish (Chris),Welsh National Championship 2026,Old World Alliance
488,10,Human Lineman,,1,167538,cornish (Chris),Welsh National Championship 2026,Old World Alliance
489,11,Human Lineman,,1,167538,cornish (Chris),Welsh National Championship 2026,Old World Alliance
490,12,Halfling Hopeful,,1,167538,cornish (Chris),Welsh National Championship 2026,Old World Alliance
491,13,Human Lineman,,1,167538,cornish (Chris),Welsh National Championship 2026,Old World Alliance
492,99,rerolls,,2,167538,cornish (Chris),Welsh National Championship 2026,Old World Alliance
493,1,Orc Blitzer,Frenzy,1,160607,David Usher,Welsh National Championship 2026,Orc
494,2,Orc Blitzer,Tackle,1,160607,David Usher,Welsh National Championship 2026,Orc
495,3,Big Un Blocker,Block,1,160607,David Usher,Welsh National Championship 2026,Orc
496,4,Big Un Blocker,Block,1,160607,David Usher,Welsh National Championship 2026,Orc
497,5,Troll,,1,160607,David Usher,Welsh National Championship 2026,Orc
498,6,Orc Thrower,Block,1,160607,David Usher,Welsh National Championship 2026,Orc
499,7,Orc Lineman,,1,160607,David Usher,Welsh National Championship 2026,Orc
500,8,Orc Lineman,Guard,1,160607,David Usher,Welsh National Championship 2026,Orc
501,9,Orc Lineman,Guard,1,160607,David Usher,Welsh National Championship 2026,Orc
502,10,Orc Lineman,,1,160607,David Usher,Welsh National Championship 2026,Orc
503,11,Orc Lineman,,1,160607,David Usher,Welsh National Championship 2026,Orc
504,12,Goblin Lineman,,1,160607,David Usher,Welsh National Championship 2026,Orc
505,13,Goblin Lineman,,1,160607,David Usher,Welsh National Championship 2026,Orc
506,14,Goblin Lineman,,1,160607,David Usher,Welsh National Championship 2026,Orc
507,99,rerolls,,3,160607,David Usher,Welsh National Championship 2026,Orc
508,1,Ogre,Break Tackle,1,171415,SilentKnight,Welsh National Championship 2026,Imperial Nobility
509,2,Imperial Thrower,,1,171415,SilentKnight,Welsh National Championship 2026,Imperial Nobility
510,3,Imperial Thrower,,1,171415,SilentKnight,Welsh National Championship 2026,Imperial Nobility
511,4,Bodyguard,Guard,1,171415,SilentKnight,Welsh National Championship 2026,Imperial Nobility
512,5,Bodyguard,Guard,1,171415,SilentKnight,Welsh National Championship 2026,Imperial Nobility
513,6,Bodyguard,Guard,1,171415,SilentKnight,Welsh National Championship 2026,Imperial Nobility
514,7,Bodyguard,Guard,1,171415,SilentKnight,Welsh National Championship 2026,Imperial Nobility
515,8,Noble Blitzer,Dodge,1,171415,SilentKnight,Welsh National Championship 2026,Imperial Nobility
516,9,Noble Blitzer,Dodge,1,171415,SilentKnight,Welsh National Championship 2026,Imperial Nobility
517,10,Imperial Retainer,,1,171415,SilentKnight,Welsh National Championship 2026,Imperial Nobility
518,11,Imperial Retainer,,1,171415,SilentKnight,Welsh National Championship 2026,Imperial Nobility
519,12,Imperial Retainer,,1,171415,SilentKnight,Welsh National Championship 2026,Imperial Nobility
520,99,rerolls,,2,171415,SilentKnight,Welsh National Championship 2026,Imperial Nobility
521,99,assistant_coaches,,3,171415,SilentKnight,Welsh National Championship 2026,Imperial Nobility
522,99,dedicated_fans,,1,171415,SilentKnight,Welsh National Championship 2026,Imperial Nobility
523,1,Tomb Guardian,Mighty Blow,1,175381,Dalyo,Welsh National Championship 2026,Tomb Kings
524,2,Tomb Guardian,Guard,1,175381,Dalyo,Welsh National Championship 2026,Tomb Kings
525,3,Tomb Guardian,Guard,1,175381,Dalyo,Welsh National Championship 2026,Tomb Kings
526,4,Tomb Guardian,Guard,1,175381,Dalyo,Welsh National Championship 2026,Tomb Kings
527,5,Tomb Kings Blitzer,Mighty Blow,1,175381,Dalyo,Welsh National Championship 2026,Tomb Kings
528,6,Tomb Kings Blitzer,Tackle,1,175381,Dalyo,Welsh National Championship 2026,Tomb Kings
529,7,Tomb Kings Thrower,Block,1,175381,Dalyo,Welsh National Championship 2026,Tomb Kings
530,8,Tomb Kings Thrower,,1,175381,Dalyo,Welsh National Championship 2026,Tomb Kings
531,9,Skeleton Lineman,,1,175381,Dalyo,Welsh National Championship 2026,Tomb Kings
532,10,Skeleton Lineman,,1,175381,Dalyo,Welsh National Championship 2026,Tomb Kings
533,11,Skeleton Lineman,,1,175381,Dalyo,Welsh National Championship 2026,Tomb Kings
534,12,Skeleton Lineman,,1,175381,Dalyo,Welsh National Championship 2026,Tomb Kings
535,13,Skeleton Lineman,,1,175381,Dalyo,Welsh National Championship 2026,Tomb Kings
536,99,rerolls,,3,175381,Dalyo,Welsh National Championship 2026,Tomb Kings
537,99,dedicated_fans,,2,175381,Dalyo,Welsh National Championship 2026,Tomb Kings
538,1,Snotling Lineman,,1,170170,Ulvardar,Welsh National Championship 2026,Underworld Denizens
539,2,Gutter Runner,Block,1,170170,Ulvardar,Welsh National Championship 2026,Underworld Denizens
540,3,Snotling Lineman,,1,170170,Ulvardar,Welsh National Championship 2026,Underworld Denizens
541,4,Skaven Blitzer,Tackle,1,170170,Ulvardar,Welsh National Championship 2026,Underworld Denizens
542,5,Snotling Lineman,,1,170170,Ulvardar,Welsh National Championship 2026,Underworld Denizens
543,6,Skaven Clanrat,,1,170170,Ulvardar,Welsh National Championship 2026,Underworld Denizens
544,7,Skaven Thrower,Leader,1,170170,Ulvardar,Welsh National Championship 2026,Underworld Denizens
545,8,Skaven Clanrat,Wrestle,1,170170,Ulvardar,Welsh National Championship 2026,Underworld Denizens
546,9,Goblin Lineman,,1,170170,Ulvardar,Welsh National Championship 2026,Underworld Denizens
547,10,Skaven Clanrat,Wrestle,1,170170,Ulvardar,Welsh National Championship 2026,Underworld Denizens
548,11,Snotling Lineman,,1,170170,Ulvardar,Welsh National Championship 2026,Underworld Denizens
549,12,Goblin Lineman,,1,170170,Ulvardar,Welsh National Championship 2026,Underworld Denizens
550,13,Snotling Lineman,,1,170170,Ulvardar,Welsh National Championship 2026,Underworld Denizens
551,14,Rat Ogre,Block,1,170170,Ulvardar,Welsh National Championship 2026,Underworld Denizens
552,15,Snotling Lineman,,1,170170,Ulvardar,Welsh National Championship 2026,Underworld Denizens
553,99,rerolls,,1,170170,Ulvardar,Welsh National Championship 2026,Underworld Denizens
554,99,dedicated_fans,,1,170170,Ulvardar,Welsh National Championship 2026,Underworld Denizens
555,99,Bribes,,1,170170,Ulvardar,Welsh National Championship 2026,Underworld Denizens
556,99,HalflingMasterChef,,1,170170,Ulvardar,Welsh National Championship 2026,Underworld Denizens
557,1,Rotspawn,Guard,1,174090,The_GC,Welsh National Championship 2026,Nurgle
558,2,Bloater,Block,1,174090,The_GC,Welsh National Championship 2026,Nurgle
559,3,Bloater,Block,1,174090,The_GC,Welsh National Championship 2026,Nurgle
560,4,Bloater,Guard,1,174090,The_GC,Welsh National Championship 2026,Nurgle
561,5,Bloater,Guard,1,174090,The_GC,Welsh National Championship 2026,Nurgle
562,6,Pestigor,Block,1,174090,The_GC,Welsh National Championship 2026,Nurgle
563,7,Pestigor,Block,1,174090,The_GC,Welsh National Championship 2026,Nurgle
564,10,Rotter Lineman,,1,174090,The_GC,Welsh National Championship 2026,Nurgle
565,11,Rotter Lineman,,1,174090,The_GC,Welsh National Championship 2026,Nurgle
566,12,Rotter Lineman,,1,174090,The_GC,Welsh National Championship 2026,Nurgle
567,13,Rotter Lineman,,1,174090,The_GC,Welsh National Championship 2026,Nurgle
568,14,Rotter Lineman,,1,174090,The_GC,Welsh National Championship 2026,Nurgle
569,15,Rotter Lineman,,1,174090,The_GC,Welsh National Championship 2026,Nurgle
570,99,rerolls,,3,174090,The_GC,Welsh National Championship 2026,Nurgle
571,99,assistant_coaches,,1,174090,The_GC,Welsh National Championship 2026,Nurgle
572,1,Jaguar Warrior,Block,1,171533,haychdee,Welsh National Championship 2026,Amazon
573,2,Jaguar Warrior,Guard,1,171533,haychdee,Welsh National Championship 2026,Amazon
574,3,Piranha Warrior,Block,1,171533,haychdee,Welsh National Championship 2026,Amazon
575,4,Piranha Warrior,Block,1,171533,haychdee,Welsh National Championship 2026,Amazon
576,5,Eagle Warrior,Block,1,171533,haychdee,Welsh National Championship 2026,Amazon
577,6,Eagle Warrior,Wrestle,1,171533,haychdee,Welsh National Championship 2026,Amazon
578,7,Eagle Warrior,Wrestle,1,171533,haychdee,Welsh National Championship 2026,Amazon
579,8,Eagle Warrior,,1,171533,haychdee,Welsh National Championship 2026,Amazon
580,9,Eagle Warrior,,1,171533,haychdee,Welsh National Championship 2026,Amazon
581,10,Eagle Warrior,,1,171533,haychdee,Welsh National Championship 2026,Amazon
582,11,Eagle Warrior,,1,171533,haychdee,Welsh National Championship 2026,Amazon
583,12,Eagle Warrior,,1,171533,haychdee,Welsh National Championship 2026,Amazon
584,13,Eagle Warrior,,1,171533,haychdee,Welsh National Championship 2026,Amazon
585,99,rerolls,,4,171533,haychdee,Welsh National Championship 2026,Amazon
586,99,assistant_coaches,,1,171533,haychdee,Welsh National Championship 2026,Amazon
587,1,Chaos Dwarf Blocker,,1,171545,Everbodys dead dave/steve,Welsh National Championship 2026,Chaos Dwarf
588,2,Chaos Dwarf Blocker,Tackle,1,171545,Everbodys dead dave/steve,Welsh National Championship 2026,Chaos Dwarf
589,3,Chaos Dwarf Blocker,Guard,1,171545,Everbodys dead dave/steve,Welsh National Championship 2026,Chaos Dwarf
590,4,Chaos Dwarf Blocker,Guard,1,171545,Everbodys dead dave/steve,Welsh National Championship 2026,Chaos Dwarf
591,5,Bull Centaur,Break Tackle,1,171545,Everbodys dead dave/steve,Welsh National Championship 2026,Chaos Dwarf
592,6,Bull Centaur,Block,1,171545,Everbodys dead dave/steve,Welsh National Championship 2026,Chaos Dwarf
593,7,Minotaur,Block,1,171545,Everbodys dead dave/steve,Welsh National Championship 2026,Chaos Dwarf
594,8,Hobgoblin Lineman,,1,171545,Everbodys dead dave/steve,Welsh National Championship 2026,Chaos Dwarf
595,9,Hobgoblin Lineman,,1,171545,Everbodys dead dave/steve,Welsh National Championship 2026,Chaos Dwarf
596,10,Hobgoblin Lineman,,1,171545,Everbodys dead dave/steve,Welsh National Championship 2026,Chaos Dwarf
597,11,Hobgoblin Lineman,,1,171545,Everbodys dead dave/steve,Welsh National Championship 2026,Chaos Dwarf
598,12,Sneaky Stabba,,1,171545,Everbodys dead dave/steve,Welsh National Championship 2026,Chaos Dwarf
599,99,rerolls,,3,171545,Everbodys dead dave/steve,Welsh National Championship 2026,Chaos Dwarf
600,99,assistant_coaches,,2,171545,Everbodys dead dave/steve,Welsh National Championship 2026,Chaos Dwarf
601,99,dedicated_fans,,2,171545,Everbodys dead dave/steve,Welsh National Championship 2026,Chaos Dwarf
602,1,Wardancer,Strip Ball,1,170494,Martin Wodehouse,Welsh National Championship 2026,Wood Elf
603,2,Wardancer,Tackle,1,170494,Martin Wodehouse,Welsh National Championship 2026,Wood Elf
604,3,Wood Elf Catcher,Block,1,170494,Martin Wodehouse,Welsh National Championship 2026,Wood Elf
605,4,Wood Elf Catcher,Sidestep,1,170494,Martin Wodehouse,Welsh National Championship 2026,Wood Elf
606,7,Wood Elf Thrower,Leader,1,170494,Martin Wodehouse,Welsh National Championship 2026,Wood Elf
607,8,Wood Elf Lineman,Dodge,1,170494,Martin Wodehouse,Welsh National Championship 2026,Wood Elf
608,9,Wood Elf Lineman,Dodge,1,170494,Martin Wodehouse,Welsh National Championship 2026,Wood Elf
609,10,Wood Elf Lineman,,1,170494,Martin Wodehouse,Welsh National Championship 2026,Wood Elf
