,player_id,number,position,rerolls,assistantCoaches,cheerleaders,apothecary,roster.name,team_id,skill_id,Unnamed: 0,name,coach_name
660,15096548,10,Skeleton Lineman,3,1,0,No,Shambling Undead,1094401,-1.0,,,Arioch76
661,15096550,11,Skeleton Lineman,3,1,0,No,Shambling Undead,1094401,,,,Arioch76
662,15096553,12,Skeleton Lineman,3,1,0,No,Shambling Undead,1094401,,,,Arioch76
663,15096555,13,Zombie Lineman,3,1,0,No,Shambling Undead,1094401,,,,Arioch76
664,99999999,99,,3,1,0,No,Shambling Undead,1094401,,62.0,,Arioch76
665,15092889,1,Kroxigor,2,0,0,Yes,Lizardmen,1094148,,,,Bojo
666,15092890,2,Saurus Blocker,2,0,0,Yes,Lizardmen,1094148,373.0,20.0,Block,Bojo
667,15092891,3,Saurus Blocker,2,0,0,Yes,Lizardmen,1094148,373.0,20.0,Block,Bojo
668,15092892,4,Saurus Blocker,2,0,0,Yes,Lizardmen,1094148,373.0,20.0,Block,Bojo
669,15092893,5,Saurus Blocker,2,0,0,Yes,Lizardmen,1094148,383.0,138.0,Tackle,Bojo
670,15092894,6,Saurus Blocker,2,0,0,Yes,Lizardmen,1094148,413.0,62.0,Guard,Bojo
671,15092895,7,Saurus Blocker,2,0,0,Yes,Lizardmen,1094148,413.0,62.0,Guard,Bojo
672,15092896,8,Chameleon Skink,2,0,0,Yes,Lizardmen,1094148,-1.0,,,Bojo
673,15092897,9,Skink Runner Lineman,2,0,0,Yes,Lizardmen,1094148,-1.0,,,Bojo
674,15092898,10,Skink Runner Lineman,2,0,0,Yes,Lizardmen,1094148,-1.0,,,Bojo
675,15092899,11,Skink Runner Lineman,2,0,0,Yes,Lizardmen,1094148,-1.0,,,Bojo
676,15092900,12,Skink Runner Lineman,2,0,0,Yes,Lizardmen,1094148,,,,Bojo
677,99999999,99,,2,0,0,Yes,Lizardmen,1094148,,20.0,,Bojo
678,15094771,1,Altern Forest Treeman,1,0,0,No,Old World Alliance,1094278,,,,Kurjo
679,15094772,2,Old World Human Blitzer,1,0,0,No,Old World Alliance,1094278,383.0,138.0,Tackle,Kurjo
680,15094773,3,Old World Dwarf Blitzer,1,0,0,No,Old World Alliance,1094278,413.0,62.0,Guard,Kurjo
681,15094783,4,Old World Dwarf Troll Slayer,1,0,0,No,Old World Alliance,1094278,415.0,89.0,Mighty Blow,Kurjo
682,15094775,5,Old World Dwarf Blocker,1,0,0,No,Old World Alliance,1094278,,,,Kurjo
683,15094776,6,Old World Dwarf Blocker,1,0,0,No,Old World Alliance,1094278,,,,Kurjo
684,15094777,7,Old World Human Catcher,1,0,0,No,Old World Alliance,1094278,373.0,20.0,Block,Kurjo
685,15094778,8,Old World Human Lineman,1,0,0,No,Old World Alliance,1094278,-1.0,,,Kurjo
686,15094779,9,Old World Human Lineman,1,0,0,No,Old World Alliance,1094278,373.0,20.0,Block,Kurjo
687,15094779,9,Old World Human Lineman,1,0,0,No,Old World Alliance,1094278,-1.0,,,Kurjo
688,15094784,10,Old World Human Thrower,1,0,0,No,Old World Alliance,1094278,403.0,81.0,Leader,Kurjo
689,15094785,11,Old World Human Lineman,1,0,0,No,Old World Alliance,1094278,-1.0,,,Kurjo
690,15094786,12,Old World Halfling Hopeful,1,0,0,No,Old World Alliance,1094278,-1.0,,,Kurjo
691,99999999,99,Star player Mighty Zug,1,0,0,No,Old World Alliance,1094278,,138.0,,Kurjo
692,15091162,1,Koka Kalim Blitzer,3,1,0,Yes,Amazon Eurobowl 2022,1094025,413.0,62.0,Guard,Thoriin
693,15091165,2,Koka Kalim Blitzer,3,1,0,Yes,Amazon Eurobowl 2022,1094025,413.0,62.0,Guard,Thoriin
694,15091166,3,Koka Kalim Blitzer,3,1,0,Yes,Amazon Eurobowl 2022,1094025,413.0,62.0,Guard,Thoriin
695,15091167,4,Koka Kalim Blitzer,3,1,0,Yes,Amazon Eurobowl 2022,1094025,383.0,138.0,Tackle,Thoriin
696,15091168,5,Eagle Warrior Thrower,3,1,0,Yes,Amazon Eurobowl 2022,1094025,,,,Thoriin
697,15091169,6,Tribal Linewoman,3,1,0,Yes,Amazon Eurobowl 2022,1094025,375.0,41.0,Dirty Player,Thoriin
698,15091170,7,Tribal Linewoman,3,1,0,Yes,Amazon Eurobowl 2022,1094025,384.0,159.0,Wrestle,Thoriin
699,15091172,8,Tribal Linewoman,3,1,0,Yes,Amazon Eurobowl 2022,1094025,377.0,54.0,Frenzy,Thoriin
700,15091173,9,Tribal Linewoman,3,1,0,Yes,Amazon Eurobowl 2022,1094025,,,,Thoriin
701,15091174,10,Tribal Linewoman,3,1,0,Yes,Amazon Eurobowl 2022,1094025,,,,Thoriin
702,15091175,11,Tribal Linewoman,3,1,0,Yes,Amazon Eurobowl 2022,1094025,-1.0,,,Thoriin
703,15091176,12,Tribal Linewoman,3,1,0,Yes,Amazon Eurobowl 2022,1094025,-1.0,,,Thoriin
704,15091177,13,Tribal Linewoman,3,1,0,Yes,Amazon Eurobowl 2022,1094025,-1.0,,,Thoriin
705,99999999,99,1 bribe,3,1,0,Yes,Amazon Eurobowl 2022,1094025,,62.0,,Thoriin
706,15098891,1,Mummy,3,1,0,No,Shambling Undead,1094541,413.0,62.0,Guard,Topas
707,15098892,2,Mummy,3,1,0,No,Shambling Undead,1094541,413.0,62.0,Guard,Topas
708,15098893,3,Wight Blitzer,3,1,0,No,Shambling Undead,1094541,413.0,62.0,Guard,Topas
709,15098895,4,Wight Blitzer,3,1,0,No,Shambling Undead,1094541,-1.0,,,Topas
710,15098896,5,Ghoul Runner,3,1,0,No,Shambling Undead,1094541,373.0,20.0,Block,Topas
711,15098898,6,Ghoul Runner,3,1,0,No,Shambling Undead,1094541,384.0,159.0,Wrestle,Topas
712,15098904,7,Ghoul Runner,3,1,0,No,Shambling Undead,1094541,373.0,20.0,Block,Topas
713,15098913,8,Ghoul Runner,3,1,0,No,Shambling Undead,1094541,-1.0,,,Topas
714,15098918,9,Zombie Lineman,3,1,0,No,Shambling Undead,1094541,-1.0,,,Topas
715,15098919,10,Zombie Lineman,3,1,0,No,Shambling Undead,1094541,-1.0,,,Topas
716,15098920,11,Zombie Lineman,3,1,0,No,Shambling Undead,1094541,,,,Topas
717,15098921,12,Zombie Lineman,3,1,0,No,Shambling Undead,1094541,,,,Topas
718,15098922,13,Skeleton Lineman,3,1,0,No,Shambling Undead,1094541,,,,Topas
719,99999999,99,,3,1,0,No,Shambling Undead,1094541,,62.0,,Topas
720,15089332,1,Ulfwerener,2,0,0,No,Norse Eurobowl 2022,1093902,373.0,20.0,Block,ZakkaZpakka
721,15089333,2,Ulfwerener,2,0,0,No,Norse Eurobowl 2022,1093902,373.0,20.0,Block,ZakkaZpakka
722,15089334,3,Norse Catcher,2,0,0,No,Norse Eurobowl 2022,1093902,364.0,45.0,Dodge,ZakkaZpakka
723,15089335,4,Norse Lineman,2,0,0,No,Norse Eurobowl 2022,1093902,-1.0,,,ZakkaZpakka
724,15089336,5,Norse Lineman,2,0,0,No,Norse Eurobowl 2022,1093902,-1.0,,,ZakkaZpakka
725,15089337,6,Norse Lineman,2,0,0,No,Norse Eurobowl 2022,1093902,-1.0,,,ZakkaZpakka
726,15089338,7,Norse Lineman,2,0,0,No,Norse Eurobowl 2022,1093902,-1.0,,,ZakkaZpakka
727,15089339,8,Norse Lineman,2,0,0,No,Norse Eurobowl 2022,1093902,-1.0,,,ZakkaZpakka
728,15089341,9,Norse Lineman,2,0,0,No,Norse Eurobowl 2022,1093902,-1.0,,,ZakkaZpakka
729,15089342,10,Norse Lineman,2,0,0,No,Norse Eurobowl 2022,1093902,-1.0,,,ZakkaZpakka
730,15089343,11,Norse Lineman,2,0,0,No,Norse Eurobowl 2022,1093902,,,,ZakkaZpakka
731,15089373,12,Norse Lineman,2,0,0,No,Norse Eurobowl 2022,1093902,,,,ZakkaZpakka
732,99999999,99,Star player Deeproot Strongbranch,2,0,0,No,Norse Eurobowl 2022,1093902,,20.0,,ZakkaZpakka
733,15085557,1,Bull Centaur Blitzer,0,1,0,No,Chaos Dwarf,1093645,373.0,20.0,Block,Avreus
734,15085559,2,Bull Centaur Blitzer,0,1,0,No,Chaos Dwarf,1093645,373.0,20.0,Block,Avreus
735,15085563,3,Chaos Dwarf Blocker,0,1,0,No,Chaos Dwarf,1093645,413.0,62.0,Guard,Avreus
736,15085564,4,Chaos Dwarf Blocker,0,1,0,No,Chaos Dwarf,1093645,413.0,62.0,Guard,Avreus
737,15085564,4,Chaos Dwarf Blocker,0,1,0,No,Chaos Dwarf,1093645,-1.0,,,Avreus
738,15085565,5,Chaos Dwarf Blocker,0,1,0,No,Chaos Dwarf,1093645,413.0,62.0,Guard,Avreus
739,15085565,5,Chaos Dwarf Blocker,0,1,0,No,Chaos Dwarf,1093645,-1.0,,,Avreus
740,15085569,6,Chaos Dwarf Blocker,0,1,0,No,Chaos Dwarf,1093645,,,,Avreus
741,15085570,7,Chaos Dwarf Blocker,0,1,0,No,Chaos Dwarf,1093645,,,,Avreus
742,15085571,8,Chaos Dwarf Blocker,0,1,0,No,Chaos Dwarf,1093645,-1.0,,,Avreus
743,15085572,9,Hobgoblin Lineman,0,1,0,No,Chaos Dwarf,1093645,,,,Avreus
744,15085573,10,Hobgoblin Lineman,0,1,0,No,Chaos Dwarf,1093645,,,,Avreus
745,15085574,11,Hobgoblin Lineman,0,1,0,No,Chaos Dwarf,1093645,382.0,134.0,Sure Hands,Avreus
746,15085575,12,Hobgoblin Lineman,0,1,0,No,Chaos Dwarf,1093645,-1.0,,,Avreus
747,99999999,99,1 halfling master chef,0,1,0,No,Chaos Dwarf,1093645,,20.0,,Avreus
748,15081391,1,Untrained Troll,3,1,0,No,Orc,1093392,-1.0,,,Webbe
749,15081395,2,Big Un Blocker,3,1,0,No,Orc,1093392,373.0,20.0,Block,Webbe
750,15081396,3,Big Un Blocker,3,1,0,No,Orc,1093392,373.0,20.0,Block,Webbe
751,15081397,4,Big Un Blocker,3,1,0,No,Orc,1093392,413.0,62.0,Guard,Webbe
752,15081398,5,Big Un Blocker,3,1,0,No,Orc,1093392,413.0,62.0,Guard,Webbe
753,15081399,6,Blitzer,3,1,0,No,Orc,1093392,415.0,89.0,Mighty Blow,Webbe
754,15081400,7,Blitzer,3,1,0,No,Orc,1093392,383.0,138.0,Tackle,Webbe
755,15081407,8,Blitzer,3,1,0,No,Orc,1093392,-1.0,,,Webbe
756,15081408,9,Blitzer,3,1,0,No,Orc,1093392,-1.0,,,Webbe
757,15081403,10,Thrower,3,1,0,No,Orc,1093392,-1.0,,,Webbe
758,15081405,11,Orc Lineman,3,1,0,No,Orc,1093392,,,,Webbe
759,15081406,12,Orc Lineman,3,1,0,No,Orc,1093392,,,,Webbe
760,99999999,99,,3,1,0,No,Orc,1093392,,20.0,,Webbe
761,15087563,1,Troll Slayer,1,0,0,No,Dwarf,1093779,-1.0,,,goldengate
762,15087564,2,Blitzer,1,0,0,No,Dwarf,1093779,413.0,62.0,Guard,goldengate
763,15087565,3,Blitzer,1,0,0,No,Dwarf,1093779,413.0,62.0,Guard,goldengate
764,15087566,4,Runner,1,0,0,No,Dwarf,1093779,403.0,81.0,Leader,goldengate
765,15087569,5,Dwarf Blocker Lineman,1,0,0,No,Dwarf,1093779,413.0,62.0,Guard,goldengate
766,15087570,6,Dwarf Blocker Lineman,1,0,0,No,Dwarf,1093779,413.0,62.0,Guard,goldengate
767,15087571,7,Dwarf Blocker Lineman,1,0,0,No,Dwarf,1093779,413.0,62.0,Guard,goldengate
768,15087572,8,Dwarf Blocker Lineman,1,0,0,No,Dwarf,1093779,-1.0,,,goldengate
769,15087573,9,Dwarf Blocker Lineman,1,0,0,No,Dwarf,1093779,-1.0,,,goldengate
770,15087574,10,Dwarf Blocker Lineman,1,0,0,No,Dwarf,1093779,-1.0,,,goldengate
771,15087575,11,Dwarf Blocker Lineman,1,0,0,No,Dwarf,1093779,,,,goldengate
772,15087596,12,Deathroller,1,0,0,No,Dwarf,1093779,,,,goldengate
773,99999999,99,1 bribe,1,0,0,No,Dwarf,1093779,,62.0,,goldengate
774,15091351,1,Blitzer,2,1,0,Yes,High Elf,1094038,364.0,45.0,Dodge,Canta
775,15091355,2,Blitzer,2,1,0,Yes,High Elf,1094038,364.0,45.0,Dodge,Canta
776,15091356,3,Thrower,2,1,0,Yes,High Elf,1094038,403.0,81.0,Leader,Canta
777,15091358,4,Catcher,2,1,0,Yes,High Elf,1094038,364.0,45.0,Dodge,Canta
778,15091359,5,Catcher,2,1,0,Yes,High Elf,1094038,377.0,54.0,Frenzy,Canta
779,15091363,6,Catcher,2,1,0,Yes,High Elf,1094038,384.0,159.0,Wrestle,Canta
780,15091363,6,Catcher,2,1,0,Yes,High Elf,1094038,381.0,129.0,Strip Ball,Canta
781,15091366,7,Lineman,2,1,0,Yes,High Elf,1094038,384.0,159.0,Wrestle,Canta
782,15091368,8,Lineman,2,1,0,Yes,High Elf,1094038,364.0,45.0,Dodge,Canta
783,15091370,9,Lineman,2,1,0,Yes,High Elf,1094038,,,,Canta
784,15091374,10,Lineman,2,1,0,Yes,High Elf,1094038,,,,Canta
785,15091377,11,Lineman,2,1,0,Yes,High Elf,1094038,,,,Canta
786,15091380,12,Lineman,2,1,0,Yes,High Elf,1094038,-1.0,,,Canta
787,99999999,99,1 bribe,2,1,0,Yes,High Elf,1094038,,45.0,,Canta
788,15095013,1,Rat Ogre,3,3,0,No,Skaven,1094296,373.0,20.0,Block,Ion
789,15095014,2,Blitzer,3,3,0,No,Skaven,1094296,415.0,89.0,Mighty Blow,Ion
790,15095015,3,Blitzer,3,3,0,No,Skaven,1094296,415.0,89.0,Mighty Blow,Ion
791,15095017,4,Gutter Runner,3,3,0,No,Skaven,1094296,381.0,129.0,Strip Ball,Ion
792,15095018,5,Gutter Runner,3,3,0,No,Skaven,1094296,384.0,159.0,Wrestle,Ion
793,15095019,6,Gutter Runner,3,3,0,No,Skaven,1094296,378.0,78.0,Kick,Ion
794,15095020,7,Gutter Runner,3,3,0,No,Skaven,1094296,-1.0,,,Ion
795,15095021,8,Skaven Clanrat Lineman,3,3,0,No,Skaven,1094296,,,,Ion
796,15095022,9,Skaven Clanrat Lineman,3,3,0,No,Skaven,1094296,,,,Ion
797,15095024,10,Skaven Clanrat Lineman,3,3,0,No,Skaven,1094296,-1.0,,,Ion
798,15095025,11,Skaven Clanrat Lineman,3,3,0,No,Skaven,1094296,,,,Ion
799,15095026,12,Skaven Clanrat Lineman,3,3,0,No,Skaven,1094296,-1.0,,,Ion
800,15095027,13,Skaven Clanrat Lineman,3,3,0,No,Skaven,1094296,-1.0,,,Ion
801,99999999,99,,3,3,0,No,Skaven,1094296,,89.0,,Ion
802,15067964,1,Trained Troll,2,1,0,No,Black Orc,1092509,-1.0,,,wintergreen13
803,15067966,2,Black Orc,2,1,0,No,Black Orc,1092509,413.0,62.0,Guard,wintergreen13
804,15067967,3,Black Orc,2,1,0,No,Black Orc,1092509,413.0,62.0,Guard,wintergreen13
805,15067971,4,Black Orc,2,1,0,No,Black Orc,1092509,413.0,62.0,Guard,wintergreen13
806,15067974,5,Black Orc,2,1,0,No,Black Orc,1092509,373.0,20.0,Block,wintergreen13
807,15067975,6,Black Orc,2,1,0,No,Black Orc,1092509,,,,wintergreen13
808,15067976,7,Black Orc,2,1,0,No,Black Orc,1092509,,,,wintergreen13
809,15067977,8,Goblin Bruiser Lineman,2,1,0,No,Black Orc,1092509,370.0,124.0,Sneaky Git,wintergreen13
810,15067978,9,Goblin Bruiser Lineman,2,1,0,No,Black Orc,1092509,-1.0,,,wintergreen13
811,15067979,10,Goblin Bruiser Lineman,2,1,0,No,Black Orc,1092509,-1.0,,,wintergreen13
812,15067980,11,Goblin Bruiser Lineman,2,1,0,No,Black Orc,1092509,-1.0,,,wintergreen13
813,15067984,12,Goblin Bruiser Lineman,2,1,0,No,Black Orc,1092509,-1.0,,,wintergreen13
814,15067987,13,Goblin Bruiser Lineman,2,1,0,No,Black Orc,1092509,,,,wintergreen13
815,15075034,14,Goblin Bruiser Lineman,2,1,0,No,Black Orc,1092509,,,,wintergreen13
816,99999999,99,Star player Bomber Dribblesnot,2,1,0,No,Black Orc,1092509,,62.0,,wintergreen13
817,15085831,1,Bull Centaur Blitzer,3,1,0,Yes,Chaos Dwarf,1093662,413.0,62.0,Guard,Liam
818,15085832,2,Bull Centaur Blitzer,3,1,0,Yes,Chaos Dwarf,1093662,413.0,62.0,Guard,Liam
819,15085833,3,Chaos Dwarf Blocker,3,1,0,Yes,Chaos Dwarf,1093662,415.0,89.0,Mighty Blow,Liam
820,15085834,4,Chaos Dwarf Blocker,3,1,0,Yes,Chaos Dwarf,1093662,415.0,89.0,Mighty Blow,Liam
821,15085836,5,Chaos Dwarf Blocker,3,1,0,Yes,Chaos Dwarf,1093662,413.0,62.0,Guard,Liam
822,15085838,6,Chaos Dwarf Blocker,3,1,0,Yes,Chaos Dwarf,1093662,413.0,62.0,Guard,Liam
823,15085839,7,Chaos Dwarf Blocker,3,1,0,Yes,Chaos Dwarf,1093662,-1.0,,,Liam
824,15085845,8,Chaos Dwarf Blocker,3,1,0,Yes,Chaos Dwarf,1093662,-1.0,,,Liam
825,15085840,9,Hobgoblin Lineman,3,1,0,Yes,Chaos Dwarf,1093662,-1.0,,,Liam
826,15085840,9,Hobgoblin Lineman,3,1,0,Yes,Chaos Dwarf,1093662,-1.0,,,Liam
827,15085844,10,Hobgoblin Lineman,3,1,0,Yes,Chaos Dwarf,1093662,,,,Liam
828,15085841,11,Hobgoblin Lineman,3,1,0,Yes,Chaos Dwarf,1093662,,,,Liam
829,15085843,13,Hobgoblin Lineman,3,1,0,Yes,Chaos Dwarf,1093662,,,,Liam
830,15085846,15,Hobgoblin Lineman,3,1,0,Yes,Chaos Dwarf,1093662,,,,Liam
831,99999999,99,,3,1,0,Yes,Chaos Dwarf,1093662,,62.0,,Liam
832,15089656,1,Underworld Troll,1,0,0,No,Underworld Denizens,1093919,-1.0,,,Wolter
833,15089657,2,Skaven Blitzer,1,0,0,No,Underworld Denizens,1093919,-1.0,,,Wolter
834,15089658,3,Gutter Runner,1,0,0,No,Underworld Denizens,1093919,-1.0,,,Wolter
835,15089659,4,Skaven Thrower,1,0,0,No,Underworld Denizens,1093919,403.0,81.0,Leader,Wolter
836,15089660,5,Skaven Clanrat,1,0,0,No,Underworld Denizens,1093919,-1.0,,,Wolter
837,15089662,6,Skaven Clanrat,1,0,0,No,Underworld Denizens,1093919,-1.0,,,Wolter
838,15089663,7,Skaven Clanrat,1,0,0,No,Underworld Denizens,1093919,-1.0,,,Wolter
839,15089665,8,Underworld Goblin Lineman,1,0,0,No,Underworld Denizens,1093919,-1.0,,,Wolter
840,15089666,9,Underworld Goblin Lineman,1,0,0,No,Underworld Denizens,1093919,-1.0,,,Wolter
841,15089668,10,Underworld Snotlings,1,0,0,No,Underworld Denizens,1093919,-1.0,,,Wolter
842,15089669,11,Underworld Snotlings,1,0,0,No,Underworld Denizens,1093919,,,,Wolter
843,15089670,12,Underworld Snotlings,1,0,0,No,Underworld Denizens,1093919,,,,Wolter
844,15089671,13,Underworld Snotlings,1,0,0,No,Underworld Denizens,1093919,,,,Wolter
845,15089672,14,Underworld Snotlings,1,0,0,No,Underworld Denizens,1093919,,,,Wolter
846,15089673,15,Underworld Snotlings,1,0,0,No,Underworld Denizens,1093919,,,,Wolter
847,99999999,99,Star player Morg 'n' Thorg,1,0,0,No,Underworld Denizens,1093919,,,,Wolter
848,15091417,1,Minotaur,3,0,0,No,Chaos Chosen,1094046,373.0,20.0,Block,neilwat
849,15091434,2,Chosen Blocker,3,0,0,No,Chaos Chosen,1094046,373.0,20.0,Block,neilwat
850,15091435,3,Chosen Blocker,3,0,0,No,Chaos Chosen,1094046,413.0,62.0,Guard,neilwat
851,15091436,4,Chosen Blocker,3,0,0,No,Chaos Chosen,1094046,413.0,62.0,Guard,neilwat
852,15091438,5,Chosen Blocker,3,0,0,No,Chaos Chosen,1094046,413.0,62.0,Guard,neilwat
853,15091439,6,Beastman Runner Lineman,3,0,0,No,Chaos Chosen,1094046,373.0,20.0,Block,neilwat
854,15091440,7,Beastman Runner Lineman,3,0,0,No,Chaos Chosen,1094046,384.0,159.0,Wrestle,neilwat
855,15091441,8,Beastman Runner Lineman,3,0,0,No,Chaos Chosen,1094046,373.0,20.0,Block,neilwat
856,15091443,9,Beastman Runner Lineman,3,0,0,No,Chaos Chosen,1094046,-1.0,,,neilwat
857,15091444,10,Beastman Runner Lineman,3,0,0,No,Chaos Chosen,1094046,-1.0,,,neilwat
858,15091445,11,Beastman Runner Lineman,3,0,0,No,Chaos Chosen,1094046,,,,neilwat
859,15091446,12,Beastman Runner Lineman,3,0,0,No,Chaos Chosen,1094046,,,,neilwat
860,99999999,99,,3,0,0,No,Chaos Chosen,1094046,,20.0,,neilwat
861,15095223,1,Mutant Rat Ogre,2,1,0,Yes,Underworld Denizens,1094310,414.0,74.0,Juggernaut,sebotouno
862,15095224,2,Skaven Blitzer,2,1,0,Yes,Underworld Denizens,1094310,415.0,89.0,Mighty Blow,sebotouno
863,15095225,3,Gutter Runner,2,1,0,Yes,Underworld Denizens,1094310,,,,sebotouno
864,15095226,4,Skaven Thrower,2,1,0,Yes,Underworld Denizens,1094310,403.0,81.0,Leader,sebotouno
865,15095227,5,Skaven Clanrat,2,1,0,Yes,Underworld Denizens,1094310,,,,sebotouno
866,15095228,6,Skaven Clanrat,2,1,0,Yes,Underworld Denizens,1094310,,,,sebotouno
867,15095229,7,Skaven Clanrat,2,1,0,Yes,Underworld Denizens,1094310,,,,sebotouno
868,15095230,8,Underworld Snotlings,2,1,0,Yes,Underworld Denizens,1094310,,,,sebotouno
869,15095231,9,Underworld Snotlings,2,1,0,Yes,Underworld Denizens,1094310,-1.0,,,sebotouno
870,15095232,10,Underworld Snotlings,2,1,0,Yes,Underworld Denizens,1094310,-1.0,,,sebotouno
871,15095233,11,Underworld Snotlings,2,1,0,Yes,Underworld Denizens,1094310,-1.0,,,sebotouno
872,15095234,12,Underworld Snotlings,2,1,0,Yes,Underworld Denizens,1094310,-1.0,,,sebotouno
873,15095235,13,Underworld Snotlings,2,1,0,Yes,Underworld Denizens,1094310,-1.0,,,sebotouno
874,15095236,14,Underworld Goblin Lineman,2,1,0,Yes,Underworld Denizens,1094310,-1.0,,,sebotouno
875,15095237,15,Underworld Goblin Lineman,2,1,0,Yes,Underworld Denizens,1094310,-1.0,,,sebotouno
876,99999999,99,1 bribe,2,1,0,Yes,Underworld Denizens,1094310,,89.0,,sebotouno
877,99999999,99,Star player Kreek Rustgouger,2,1,0,Yes,Underworld Denizens,1094310,,89.0,,sebotouno
878,15093406,1,Catcher,5,1,0,Yes,Slann,1094183,364.0,45.0,Dodge,straume
879,15093407,2,Catcher,5,1,0,Yes,Slann,1094183,413.0,62.0,Guard,straume
880,15093408,3,Catcher,5,1,0,Yes,Slann,1094183,364.0,45.0,Dodge,straume
881,15093409,4,Lineman,5,1,0,Yes,Slann,1094183,373.0,20.0,Block,straume
882,15093410,5,Lineman,5,1,0,Yes,Slann,1094183,383.0,138.0,Tackle,straume
883,15093411,6,Lineman,5,1,0,Yes,Slann,1094183,384.0,159.0,Wrestle,straume
884,15093412,7,Lineman,5,1,0,Yes,Slann,1094183,384.0,159.0,Wrestle,straume
885,15093413,8,Lineman,5,1,0,Yes,Slann,1094183,381.0,129.0,Strip Ball,straume
886,15093414,9,Lineman,5,1,0,Yes,Slann,1094183,,,,straume
887,15093415,10,Lineman,5,1,0,Yes,Slann,1094183,,,,straume
888,15093416,11,Lineman,5,1,0,Yes,Slann,1094183,,,,straume
889,15093417,12,Lineman,5,1,0,Yes,Slann,1094183,-1.0,,,straume
890,15093418,13,Lineman,5,1,0,Yes,Slann,1094183,-1.0,,,straume
891,99999999,99,,5,1,0,Yes,Slann,1094183,,62.0,,straume
892,15086012,1,Renegade Minotaur,2,1,0,Yes,Chaos Renegade,1093674,386.0,34.0,Claws,Doc_Nova
893,15086013,2,Renegade Ogre,2,1,0,Yes,Chaos Renegade,1093674,413.0,62.0,Guard,Doc_Nova
894,15086014,3,Renegade Troll,2,1,0,Yes,Chaos Renegade,1093674,413.0,62.0,Guard,Doc_Nova
895,15086015,4,Renegade Dark Elf,2,1,0,Yes,Chaos Renegade,1093674,373.0,20.0,Block,Doc_Nova
896,15086016,5,Renegade Human Thrower,2,1,0,Yes,Chaos Renegade,1093674,403.0,81.0,Leader,Doc_Nova
897,15086017,6,Renegade Orc,2,1,0,Yes,Chaos Renegade,1093674,373.0,20.0,Block,Doc_Nova
898,15086018,7,Renegade Skaven,2,1,0,Yes,Chaos Renegade,1093674,384.0,159.0,Wrestle,Doc_Nova
899,15086019,8,Renegade Goblin,2,1,0,Yes,Chaos Renegade,1093674,370.0,124.0,Sneaky Git,Doc_Nova
900,15086020,9,Renegade Human Lineman,2,1,0,Yes,Chaos Renegade,1093674,373.0,20.0,Block,Doc_Nova
901,15086021,10,Renegade Human Lineman,2,1,0,Yes,Chaos Renegade,1093674,-1.0,,,Doc_Nova
902,15086022,11,Renegade Human Lineman,2,1,0,Yes,Chaos Renegade,1093674,,,,Doc_Nova
903,15086023,12,Renegade Human Lineman,2,1,0,Yes,Chaos Renegade,1093674,,,,Doc_Nova
904,15086024,13,Renegade Human Lineman,2,1,0,Yes,Chaos Renegade,1093674,,,,Doc_Nova
905,99999999,99,,2,1,0,Yes,Chaos Renegade,1093674,,62.0,,Doc_Nova
906,15058972,1,Mummy,3,0,0,No,Shambling Undead,1091884,413.0,62.0,Guard,Bourpif
907,15058973,2,Mummy,3,0,0,No,Shambling Undead,1091884,413.0,62.0,Guard,Bourpif
908,15058974,3,Wight Blitzer,3,0,0,No,Shambling Undead,1091884,413.0,62.0,Guard,Bourpif
909,15058975,4,Wight Blitzer,3,0,0,No,Shambling Undead,1091884,415.0,89.0,Mighty Blow,Bourpif
910,15058976,5,Ghoul Runner,3,0,0,No,Shambling Undead,1091884,373.0,20.0,Block,Bourpif
911,15058977,6,Ghoul Runner,3,0,0,No,Shambling Undead,1091884,384.0,159.0,Wrestle,Bourpif
912,15058978,7,Ghoul Runner,3,0,0,No,Shambling Undead,1091884,-1.0,,,Bourpif
913,15058979,8,Ghoul Runner,3,0,0,No,Shambling Undead,1091884,-1.0,,,Bourpif
914,15058980,9,Skeleton Lineman,3,0,0,No,Shambling Undead,1091884,-1.0,,,Bourpif
915,15058981,10,Zombie Lineman,3,0,0,No,Shambling Undead,1091884,-1.0,,,Bourpif
916,15058982,11,Zombie Lineman,3,0,0,No,Shambling Undead,1091884,,,,Bourpif
917,15058983,12,Zombie Lineman,3,0,0,No,Shambling Undead,1091884,,,,Bourpif
918,15058984,13,Zombie Lineman,3,0,0,No,Shambling Undead,1091884,,,,Bourpif
919,99999999,99,,3,0,0,No,Shambling Undead,1091884,,62.0,,Bourpif
920,15083985,1,Tomb Guardian,3,1,1,No,Tomb Kings,1093549,413.0,62.0,Guard,Melmoth
921,15083986,2,Tomb Guardian,3,1,1,No,Tomb Kings,1093549,413.0,62.0,Guard,Melmoth
922,15083987,3,Tomb Guardian,3,1,1,No,Tomb Kings,1093549,413.0,62.0,Guard,Melmoth
923,15083988,4,Tomb Guardian,3,1,1,No,Tomb Kings,1093549,415.0,89.0,Mighty Blow,Melmoth
924,15083989,5,Anointed Blitzer,3,1,1,No,Tomb Kings,1093549,415.0,89.0,Mighty Blow,Melmoth
925,15083989,5,Anointed Blitzer,3,1,1,No,Tomb Kings,1093549,383.0,138.0,Tackle,Melmoth
926,15083990,6,Anointed Blitzer,3,1,1,No,Tomb Kings,1093549,413.0,62.0,Guard,Melmoth
